variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Bio	supp_QC	supp_Blanc	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval	supp_redund_samp_mean	supp_redund_is	supp_redund_repres	supp_redund_relative
M693.3729T297_6	c18hyper	M693.3729T297_6	693.372949448276	296.625737377672			80	NA															693.36878750668	693.377660742853	288.761338699783	297.441033799541	60	37	21	0	5.37037538022775e-05	0.126258981331672	0.402152779276147	0.919630696480556	2.304739197251e-05	18606.136451131	0		
M694.0397T333_2	c18hyper	M694.0397T333_2	694.039701831391	332.911989166562		[3M+H+Na]2+ 454.689	85	NA															694.035654460041	694.042426608731	331.929473636444	334.075610003451	35	21	14	0	0.000225914189540522	0.209756743709548	0.410050316970154	0.959105102504582	8.40935717208367e-07	4457.24598029319	0		
M694.604T380_2	c18hyper	M694.604T380_2	694.603959379826	379.828110646544		[M+H-CH2]+ 707.598	106	NA															694.600155709649	694.607784462127	379.011729572518	380.701743079637	43	34	9	0	0.0292139390600001	0.22586569410346	0.524469481322098	0.853459947995796	0.000413908313861916	35615.5030370079	0		
M695.3509T260	c18hyper	M695.3509T260	695.350853758681	260.428898299387			3199	NA															695.347116854286	695.352751592895	259.448521986545	261.141618381647	52	36	16	0	0.000127706250694704	0.106015440161135	0.30026141118491	0.956885228728513	1.09122608857638e-06	7823.29405961698	0		
M695.6222T384_3	c18hyper	M695.6222T384_3	695.622175292914	384.338929476138		[M+H-CO]+ 722.601	86	NA															695.619108501523	695.62426442654	383.39590154513	386.198972740031	30	12	17	1	0.17676534513018	0.200761935553847	0.115969696632686	0.96035735877949	7.21357570519605e-07	33236.4951736483	0		
M695.6809T384_4	c18hyper	M695.6809T384_4	695.68086893032	384.236067983287			86	NA															695.677679992129	695.682153924915	382.135469514134	385.758577945926	37	21	15	1	0.188601230429343	0.200452905419754	0.124024422801368	0.978774424198187	3.27432643683534e-08	34995.9969539557	0		
M695.6852T260_1	c18hyper	M695.6852T260_1	695.685205895144	260.463137325043			3200	NA															695.681355850788	695.687118283382	259.448521986545	261.251052813551	56	39	17	0	0.000115699146568714	0.0876095346198314	0.260813518599203	0.920938459470797	2.12800789718636e-05	8622.9732290813	0		
M696.0195T260_2	c18hyper	M696.0195T260_2	696.019539017381	260.453752705148			3201	NA															696.015526559971	696.021292678737	259.448521986545	261.355822477798	41	29	12	0	0.000203996090535538	0.195457534564349	0.495941433137476	0.929583889226058	1.21045173518247e-05	4892.21993778472	0		
M698.7004T343_2	c18hyper	M698.7004T343_2	698.700404480845	343.035504396481		[M+H+NH3]+ 680.668	60	NA															698.696657339384	698.701970591621	342.007895879455	344.060689420624	58	39	19	0	4.12185650078128e-05	0.234495878126072	0.504903886797414	0.923397455260516	1.82472279831003e-05	24484.07954859	0		
M700.1389T185	c18hyper	M700.1389T185	700.138920124615	184.540976955273		[M+Na]+ 677.153	59	NA															700.135717765228	700.14036142785	180.168032750899	195.366234873041	45	32	13	0	0.000115254733628993	0.203100325243273	0.277468902713948	0.978574763532775	3.43010164533911e-08	8720.0393530765	0		
M700.5375T423_1	c18hyper	M700.5375T423_1	700.537480267833	423.026437624556		[M+H-CO2]+ 743.506	36	NA															700.533572822371	700.539839497152	422.422306042786	424.947672797941	42	27	15	0	0.0427112079162968	0.229040655805244	0.34896996853801	0.961147912135143	6.53116092212957e-07	55293.0389196716	0		
M700.6552T423_3	c18hyper	M700.6552T423_3	700.655186010618	423.00440466109		[M+H]+ 699.651 [M+H-CO2]+ 743.628 [M+H-C6H10O4]+ 845.709	36	NA															700.650583976455	700.657088970893	421.929208873586	424.261672952971	51	35	16	0	0.0454115286496153	0.0979605182212955	0.151656733997457	0.942656732022763	4.43299428438591e-06	131699.072665488	0		
M700.7141T423_4	c18hyper	M700.7141T423_4	700.714050446528	423.04109504024		[M+H-C6H10O4]+ 845.773	36	NA															700.710304149253	700.71645706165	421.348300113821	431.730012315654	58	38	19	1	0.0107487728011432	0.131365438652755	0.20615239543048	0.967358430409395	2.76268274056674e-07	160238.408525083	0		
