variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M202.9694T0.95	c18acqui			0.327528736332132	0.398383395555243	0	-0.101883604076159	0.691956009928343	0	0.298823247288789	0.15895627110914	0	-0.0903511834396564	0.528751995328751	0	2.31994308386979	2.54702449294309	E	E	E	E	E	E	0	0	NA		M203T57	202.969443424841	57.0780469992296		[M+Na+2K]3+ 507.984 [M+Na+2K]3+ 507.984	29	NA	
M203.0152T0.97_1	c18acqui			0.327528736332132	0.398383395555243	0	-0.101883604076159	0.691956009928343	0	0.298823247288789	0.15895627110914	0	-0.0903511834396564	0.528751995328751	0	2.31994308386979	2.54702449294309	E	E	E	E	E	E	0	0	NA		M203T58_1	203.015161982841	58.1412704332741			10	NA	
M203.0527T1.27	c18acqui			-0.586030465494845	0.803748695363445	0	0.2043171745365	0.867175483273441	0	-0.420045366312522	0.915167570422098	0	0.917463586687489	0.122185666993234	0	1.34474428275596	0.644110409718044	E	E	E	E	E	E	0	0	NA		M203T76	203.05266369103	76.2662293443504		[M+Na]+ 180.063 [M+Na+K]2+ 344.153 [M+2Na]2+ 360.127	102	NA	
M203.1392T8.32	c18acqui			-0.00338868667395076	0.993805399568196	0	-0.0799822860095993	0.785545959266972	0	-0.114870084276255	0.964462828346848	0	-0.244337892104168	0.281490970084245	0	0.141764393897508	0.403051019933759	E	E	E	E	E	E	0	0	NA		M203T499	203.139164759311	499.358892946937			327	NA	
M203.9715T2.34	c18acqui			0.0935785568676071	0.836752183368999	0	0.528841209587965	0.00102001236546698	1	-0.0514512309861281	0.974330332819913	0	0.276474913396282	0.155503952262168	0	0.65066547363132	0.717588991786577	E	E	E	E	E	E	0	0	4		M204T140	203.971525691295	140.353834881766			426	NA	
M203.9715T1.26	c18acqui			0.147342738097331	0.800055697572617	0	0.209343511881563	0.181930062447389	0	0.062000938597615	0.976737683745376	0	0.148889726329614	0.533533320916321	0	1.17752190939191	0.423656483128543	E	E	E	E	E	E	0	0	NA		M204T76	203.971526902488	75.7674214781232			102	NA	
M203.9945T1.38	c18acqui			0.160582282582482	0.827053408735523	0	0.275084542218464	0.213435921330803	0	0.276141176827563	0.812983011072581	0	0.212816897750423	0.536112889874986	0	1.15064463639066	0.973468116415842	E	E	E	E	E	E	0	0	NA		M204T83	203.994506779734	82.8010130122074		[M+Na+HCOOH]+ 134.998	243	NA	
M203.995T1.19	c18acqui			0.306243222051947	0.701292397940187	0	0.0174773937886865	0.901517904367481	0	0.300110411700397	0.720290940324119	0	-0.0640515872198559	0.83610531987766	0	1.93512968197365	1.34636892250583	E	E	E	E	E	E	0	0	NA		M204T72	203.995032308279	71.5597501367358			1	NA	
M204.1323T19.43	c18acqui			-0.0343631875817554	0.984057090377692	0	0.176379666649829	0.415725993256355	0	-0.130792605988221	0.929547983414121	0	0.0423473391006155	0.863125432839091	0	0.0326720427814468	1.12456477589682	E	E	E	E	E	E	0	0	NA		M204T1166	204.132304855622	1165.93111387048			101	NA	
M204.1533T0.97	c18acqui			0.0318000399495979	0.955005089552802	0	0.33551286713325	0.0740213285626302	0	0.0806571286837308	0.974330332819913	0	0.371398808120215	0.0357860436009323	1	0.0269759290962046	0.271656786006469	E	E	E	E	E	E	0	0	4		M204T58	204.153259700295	58.4956430295163	[346][M+1]+		10	NA	
M204.9669T9.81	c18acqui			0.0248963868138219	0.931239423374697	0	0.161294225846749	0.0716571105240501	0	-0.0970085102952361	0.946722387627659	0	0.144740574887173	0.384890681454047	0	0.3347246689182	0.954722796454274	E	E	E	E	E	E	0	0	4		M205T588	204.96690757759	588.353389794034			68	NA	
M205.0576T0.9	c18acqui			-0.0603276637061629	0.98488157012184	0	0.279358809643542	0.563364555841392	0	0.378941695311525	0.58346386461742	0	-0.0131709498750254	0.947531258760021	0	0.272766595604303	1.5320010197622	E	E	E	E	E	E	0	0	NA		M205T54	205.057642458006	53.7026524929637	[349][M]+		13	NA	
M205.082T1.06	c18acqui			0.00525158722777697	0.997246014160856	0	-0.121692085818342	0.704152302043275	0	-0.0956815788078469	0.976972231001985	0	-0.23928880390144	0.527276105195422	0	0.512027977352061	0.0423534688027704	E	E	E	E	E	E	0	0	NA		M205T63	205.082033054474	63.32094357153	[350][M]+		22	NA	
M205.0923T0.82_1	c18acqui			-0.114379656001212	0.96196202037369	0	0.742671856660015	0.00153379461761144	1	0.0258417702201807	0.999258719077398	0	0.645541540103517	0.0157416008963293	1	0.232825130536988	0.0687203429453846	E	E	E	E	E	E	0	0	4		M205T49_1	205.09234973477	49.3751415921125		[M+K]+ 166.126 [M+Na]+ 182.102	21	NA	
M205.1655T7.54_2	c18acqui			0.0237183910774394	0.956253688837694	0	0.238870924652721	0.0884813614262567	0	-0.0766450931547062	0.948329403053375	0	0.207391301113249	0.149642512459985	0	0.451056254254332	0.956756233500119	E	E	E	E	E	E	0	0	4		M205T453_2	205.165494666664	452.603371914311			26	NA	
M205.2086T7.54_1	c18acqui			0.0896301352957494	0.839783150141339	0	0.309782659044208	0.0258595212917519	1	0.0343046264485949	0.986967026657348	0	0.273873234132767	0.0609564003567118	0	1.01516617543778	0.183947453384346	E	E	E	E	E	E	0	0	4		M205T452_1	205.208566426322	452.120370235703		[M+Na]+ 182.213	26	NA	
M205.2835T7.54_2	c18acqui			-0.00491887231331667	0.98488157012184	0	0.252943360247263	0.0856921061056564	0	0.0109838844322852	0.999258719077398	0	0.263409368947455	0.0737437762543606	0	0.122468330138585	0.12472247193976	E	E	E	E	E	E	0	0	4		M205T452_2	205.283539153799	452.340744113591			26	NA	
M205.9583T0.77	c18acqui			0.0305695330831899	0.971621084223155	0	0.032330358125586	0.897413329574787	0	-0.287801412497426	0.441376911543034	0	-0.0171518820636702	0.98207698034696	0	0.403990020060195	1.99771669194389	E	E	E	E	E	E	0	0	NA		M206T46	205.958334214373	46.2519781007569			84	NA	
M205.9874T1.2	c18acqui			-0.0632016502473487	0.919074314654555	0	-0.0918526674614935	0.618522780267902	0	0.00898044636478446	0.993631574274531	0	-0.0252526638046575	0.912249810221712	0	0.28232955365111	0.14939989856316	E	E	E	E	E	E	0	0	NA		M206T72	205.98737924964	71.850999322404		[M+H-H20]+ 222.99 [M+H-H20]+ 222.99	1	NA	
M205.9874T1.38	c18acqui			0.130220689827507	0.827053408735523	0	-0.0291614986035569	0.935151490129988	0	-0.0749085864461936	0.974330332819913	0	0.0756766671861051	0.745070585136198	0	1.0651635507611	0.842504385829383	E	E	E	E	E	E	0	0	NA		M206T83	205.987445185641	82.8010130122074		[M+Na]+ 182.997 [M+Na]+ 182.997	243	NA	
M206.0479T1.18_1	c18acqui			-0.00418004049079457	0.995740537243491	0	-0.0935826825816708	0.89772971788284	0	-0.135716756766797	0.975042878484674	0	-0.158297361704236	0.80614139250029	0	0.148112242051296	0.28945732086303	E	E	E	E	E	E	0	0	NA		M206T71_1	206.047886649309	70.6541012165958			1	NA	
M206.0811T9.6	c18acqui			0.397681136825097	0.428352561663889	0	0.182742266417208	0.337237654527522	0	-0.0617726755864076	0.974330332819913	0	0.175573058028029	0.490736229450413	0	2.7356036653843	0.378256482569792	E	E	E	E	E	E	0	0	NA		M206T576	206.081068421405	576.082605053489			68	NA	
M206.0813T9.87	c18acqui			0.417310640791786	0.895153636818413	0	-0.871254995723243	0.215792087754432	0	-0.282634015826785	0.974330332819913	0	-0.842375571909827	0.167910095136192	0	0.56182006720254	0.500289460633533	E	E	E	E	E	E	0	0	NA		M206T592	206.08125886946	592.296073850496	[355][M]+		68	NA	
M206.1058T17.57	c18acqui			0.0736145765837914	0.97136020157583	0	0.285877511017222	0.632544629725091	0	0.0140256027932502	0.999189346311541	0	0.122093089143137	0.854525442535681	0	0.406673518768808	0.0305411234469644	E	E	E	E	E	E	0	0	NA		M206T1054	206.105787997466	1054.19059011067	[356][M]2+		452	NA	
M206.1521T1.13	c18acqui			0.4124177435404	0.666687968285009	0	0.294941482741136	0.286968784838178	0	0.479310829531832	0.414596427206796	0	-0.00487492837315173	0.9599858454005	0	1.70078999215119	2.21937816246499	E	E	E	E	E	E	0	0	NA		M206T68	206.152097235275	68.0712748262922			300	NA	
M206.6075T17.57_1	c18acqui			0.108926469095017	0.95865922285435	0	0.384921336805236	0.490343237356309	0	-0.0126499200229837	0.995054109066654	0	0.26124194624075	0.654750719834488	0	0.417124930446559	0.32850661613405	E	E	E	E	E	E	0	0	NA		M207T1054_1	206.607498688851	1054.14422422135	[356][M+1]2+		452	NA	
M206.6273T17.93	c18acqui			-0.162272850997033	0.839073087282784	0	0.294793068618036	0.129286411857437	0	-0.00575828860321081	0.995054109066654	0	0.219684091908839	0.463080302695278	0	1.16440459169357	0.351485535856698	E	E	E	E	E	E	0	0	4		M207T1076	206.627321926062	1075.70671410017			34	NA	
M207.0506T0.8	c18acqui			-0.0521814318689966	0.971823493062905	0	0.185212195728043	0.450594236110326	0	0.000871771724559878	0.995054109066654	0	0.261508868059945	0.28182876205167	0	0.60452645867523	0.324783301468651	E	E	E	E	E	E	0	0	NA		M207T48	207.050631676784	48.2393099085995		[M+K+NH3]+ 151.06 [M+Na]+ 184.061	21	NA	
M207.1028T7.34	c18acqui			0.0135009842471163	0.962220816343444	0	0.246417021931064	0.0501137726345554	0	-0.0183916537264004	0.984226351753018	0	0.271297062562265	0.0623436396646085	0	0.114948883375488	0.509652387622506	E	E	E	E	E	E	0	0	4		M207T440	207.102786856912	440.272594233875	[353][M+2]+		81	NA	
M207.1038T17.57_2	c18acqui			-0.00119062176550067	0.991931942121188	0	0.366023427813337	0.50229203636327	0	-0.105448954791621	0.980183020807238	0	0.00389291225129007	0.98898378071891	0	0.0412202001216939	0.261371741317894	E	E	E	E	E	E	0	0	NA		M207T1054_2	207.103794222103	1054.17127019401	[356][M+2]2+		452	NA	
M207.1308T1.18	c18acqui			-0.0921309088623339	0.95865922285435	0	0.418499791234643	0.0607885875619574	0	-0.24289539979114	0.894344246642645	0	0.259462663799585	0.466560716688012	0	0.566676368128918	1.02122358895835	E	E	E	E	E	E	0	0	NA		M207T71	207.130751292206	70.8595899005718	[347][M+3]+		1	NA	
M207.9666T1.36	c18acqui			0.0481994046627499	0.932286283964792	0	-0.024803714174487	0.905996562635292	0	0.0262017164515136	0.980183020807238	0	-0.0284948515395236	0.847440801549012	0	0.658644337586851	0.436971918774559	E	E	E	E	E	E	0	0	NA		M208T82	207.966609965913	81.8111166655008			6127	NA	
M208.0968T9.31	c18acqui	N-Acetyl-L-phenylalanine	CHEBI:16259	0.263588385479554	0.701292397940187	0	0.539414257831357	0.00530957839668878	1	0.300640143264451	0.608751971402267	0	0.69890774467987	0.000420500351895362	1	1.6938708282566	1.10509321272582	E	E	E	E	E	E	0	0	1	a,b,c	M208T558	208.096826950576	558.426864716275	[358][M]+	[M+H+HCOOH]+ 161.083	422	NA	
M208.0969T9.63	c18acqui			0.160728489903335	0.984822399460452	0	-1.41454316291717	0.00958327186619005	1	-0.354437911507986	0.956404879269533	0	-1.48489813992038	0.00563722428004103	1	0.1266102422613	0.458476828329528	E	E	E	E	E	E	0	0	4		M208T578	208.096918232797	577.655273091924			68	NA	
M209.0591T7.9	c18acqui			0.688836451047667	0.794377308168641	0	-1.08531590689161	0.0605674957429362	0	0.500170665437286	0.819740981277646	0	-0.441615235428383	0.461668640462082	0	1.38645886974655	1.20847610956166	E	E	E	E	E	E	0	0	NA		M209T474	209.059074396152	474.219673459433			77	NA	
M209.0921T6.01	c18acqui			0.127465397783453	0.798002907781623	0	1.04546606214764	4.02315365495526e-07	1	-0.0300041495528891	0.974330332819913	0	1.10019394575535	1.24920498820325e-07	1	0.495644550864534	0.509587756302524	E	E	E	E	E	E	0	0	4		M209T361	209.092125462526	360.663346491581	[359][M]+		7702	NA	
M209.1755T18.61_2	c18acqui			-0.43980626119774	0.925714265213127	0	0.22143783997004	0.897413329574787	0	-0.208216280631822	0.980110917749054	0	0.407487806867714	0.704696873797695	0	0.259899618645442	0.0177658051598474	E	E	E	E	E	E	0	0	NA		M209T1117_2	209.175504688839	1116.76349558704		[2M+Na+2K-H]2+ 159.223	83	NA	
M209.1756T18.79_2	c18acqui			-0.274073742930167	0.903760822139612	0	0.240461478077378	0.753502944639281	0	-0.0551017182475455	0.989890459617679	0	0.257062556451055	0.738801551704676	0	0.535750061322211	0.0363789256198071	E	E	E	E	E	E	0	0	NA		M209T1128_2	209.1755954618	1127.58784238233		[2M+H+Na]2+ 197.178	99	NA	
M209.1901T13.9	c18acqui			0.0390300244154265	0.971472175244133	0	0.0288496238679148	0.921920275424946	0	-0.176490614308552	0.873146861309665	0	0.117917177826998	0.635710748881155	0	0.378715570746123	1.24248878672354	E	E	E	E	E	E	0	0	NA		M209T834	209.190063901007	834.25565688315			4164	NA	
M209.4278T0.65	c18acqui			0.122796469502175	0.800055697572617	0	0.30305088265245	0.0317039877757336	1	0.096568858241227	0.948329403053375	0	0.330098955605477	0.0198148204697373	1	0.839840463386613	0.456613521292368	E	E	E	E	E	E	0	0	4		M209T39	209.427822091956	38.8609769615069			23	NA	
M209.4278T0.42	c18acqui			0.0541610603464324	0.946833082101712	0	0.0825254885987441	0.720238777312688	0	-0.0758904554354061	0.968533132435531	0	-0.0481885138136953	0.846435327311178	0	0.27045825946747	0.332451008553852	E	E	E	E	E	E	0	0	NA		M209T25	209.427826910083	25.1796468041382			8182	NA	
M209.5983T15.86	c18acqui			0.470437392455281	0.803221567360953	0	0.111803901254399	0.857538965925683	0	0.535046617919374	0.522604453785509	0	-0.17532656418148	0.675539778172088	0	0.930273083090979	2.05192579817179	E	E	E	E	E	E	0	0	NA		M210T951	209.598256860542	951.472330078722			200	NA	
M209.622T17.5	c18acqui			-0.00885342327797467	0.997984832432265	0	0.0965266458885363	0.780649557323306	0	-0.0292737394508205	0.986967026657348	0	0.196537821258083	0.44099814983333	0	0.268173026679233	0.323709295776126	E	E	E	E	E	E	0	0	NA		M210T1050	209.622032645415	1050.09662119737			7940	NA	
M210.0609T1.57	c18acqui			0.497144020690952	0.36349989711235	0	-0.0437350537538279	0.982302404272851	0	-0.0171083377594154	0.99872790742691	0	-0.308436233820318	0.152563314155132	0	2.55359564514687	0.0548209562237987	E	E	E	E	E	E	0	0	NA		M210T94	210.060883326864	94.3178743220418	[362][M]+		3676	NA	
M210.1805T18.61_2	c18acqui			-0.325162957586956	0.91450924389925	0	0.110084355932102	0.935151490129988	0	-0.322666374327028	0.964462828346848	0	0.321289777183594	0.706559919739102	0	0.390603459764863	0.449095015397205	E	E	E	E	E	E	0	0	NA		M210T1117_2	210.180507007791	1116.7917148676		[M+H-H20]+ 227.187	83	NA	
M210.1812T18.79	c18acqui			-0.330202386439558	0.884618049480879	0	0.0592559728743449	0.965796600963272	0	-0.183144907906389	0.974330332819913	0	0.174646341799944	0.813781096271121	0	0.53985633665824	0.190280091712366	E	E	E	E	E	E	0	0	NA		M210T1127	210.181243932694	1127.1809228598		[M+K+NH3]+ 154.196 [M+Na+NH3]+ 170.164	99	NA	
M210.1852T17.4	c18acqui			0.0601316492855712	0.943253516765114	0	0.037481395035849	0.880355138720729	0	-0.195602170696324	0.729998246334616	0	-0.0214538512571298	0.958455100259248	0	0.583583355481895	1.56796790139623	E	E	E	E	E	E	0	0	NA		M210T1044	210.185236103674	1044.094484874			39	NA	
M210.5961T15.86	c18acqui			0.327804231637295	0.884087825745869	0	0.110280927845727	0.870612713244473	0	0.543898315418685	0.68618025763959	0	0.0232546855399516	0.997240588157074	0	0.608475331884108	1.84279297658514	E	E	E	E	E	E	0	0	NA		M211T952	210.596059791306	951.557981820582		[M+Na+K]2+ 359.235	200	NA	
M210.6297T18.13_1	c18acqui			0.0594080992265713	0.932286283964792	0	-0.0839380140804575	0.650783686034189	0	-0.0457768648328134	0.974330332819913	0	-0.00286216103850201	0.996138030358327	0	0.562715773138888	0.391653187899033	E	E	E	E	E	E	0	0	NA		M211T1088_1	210.629699301484	1087.66201858102	[366][M]2+		319	NA	
M210.6298T18.32	c18acqui			-0.0507831743947964	0.936374414708934	0	-0.0273334293896852	0.888208305554293	0	-0.0967086748669335	0.925368574163299	0	-0.102822433112433	0.520039976993705	0	0.56686160909361	1.00360705234121	E	E	E	E	E	E	0	0	NA		M211T1099	210.629800268323	1099.49741184892	[365][M]2+		1624	NA	
M210.9233T1.72	c18acqui			0.256961523192858	0.729927990547079	0	-0.151722555592686	0.539877008889666	0	0.127557050599435	0.927188560785889	0	-0.147880755843705	0.484880912290569	0	1.52286196406274	0.90541766035346	E	E	E	E	E	E	0	0	NA		M211T103	210.923276218069	103.076695688629			8081	NA	
M210.9233T2.23	c18acqui			-0.0222839110970146	0.994909437755901	0	0.200520403153186	0.427498474431456	0	-0.0383548166069918	0.984226351753018	0	0.0671816935428833	0.822632782690725	0	0.0822162227682659	0.354355508846095	E	E	E	E	E	E	0	0	NA		M211T134	210.923317842801	133.867189297493			6839	NA	
M210.9778T0.82	c18acqui			-0.0329042680841347	0.962220816343444	0	-0.0156171284150357	0.932239878343141	0	-0.0363594966178162	0.980183020807238	0	0.0055093352769795	0.975931069684442	0	0.497506583898486	0.368455313937583	E	E	E	E	E	E	0	0	NA		M211T49	210.977757798515	49.1939664607669			21	NA	
M211.0663T1.19	c18acqui			0.309939147878744	0.348926811103452	0	-0.383787354504536	0.00254635096886259	1	-0.0463481748101007	0.989890459617679	0	-0.488184867175658	0.0551446346034566	0	2.32159704404443	0.0624562462028841	E	E	E	E	E	E	0	0	4		M211T71	211.066298119281	71.2709035444536	[363][M+1]+		1	NA	
M211.1315T18.13_2	c18acqui			0.0345430109738363	0.971472175244133	0	0.00744424119906384	0.975136698351578	0	-0.10547292787415	0.964462828346848	0	-0.00112153466306175	0.993254429992763	0	0.225704210107325	0.367636653292954	E	E	E	E	E	E	0	0	NA		M211T1088_2	211.131487405573	1087.9365047393	[366][M+1]2+		319	NA	
M211.144T9.05	c18acqui			-0.305182016397719	0.829775992097665	0	0.141331442316551	0.822599739516349	0	-0.0662803334249293	0.986967026657348	0	0.358678276972192	0.526497108037347	0	0.583805584102022	0.15618740246996	E	E	E	E	E	E	0	0	NA		M211T543	211.143977516951	543.007918035698		[M+Na+NH3]+ 171.127	167	NA	
M211.6277T18.13	c18acqui			-0.0809271176140776	0.884749432707332	0	-0.1308699774858	0.398012907080803	0	-0.0119718327847078	0.993544136762396	0	-0.0736889512125245	0.672432606501765	0	0.6472863381481	0.0849922189376109	E	E	E	E	E	E	0	0	NA		M212T1088	211.627740218375	1087.85724338644	[366][M+2]2+		319	NA	
M211.6278T18.32	c18acqui			-0.0466640816935247	0.939392755488813	0	0.00365595396548635	0.99928434347364	0	-0.185456293980479	0.608751971402267	0	-0.0641866810820844	0.750612326319245	0	0.763466766836417	1.94991952455775	E	E	E	E	E	E	0	0	NA		M212T1099	211.627796107809	1099.45951553328	[365][M+2]2+		1626	NA	
M212.0032T1.38	c18acqui			0.0535582311404887	0.898599771480317	0	0.21463295202525	0.0969572190859187	0	-0.0603345537707689	0.964462828346848	0	0.17044725084544	0.2286237149956	0	0.742429927462819	0.649871449338756	E	E	E	E	E	E	0	0	NA		M212T83	212.003188916929	82.941824374011		[M+H]+ 210.995 [M+H]+ 210.995	243	NA	
M212.0036T1.23	c18acqui			0.0376649987050968	0.972438747382478	0	-0.157809232714021	0.340137148587734	0	-0.0706609854859384	0.974330332819913	0	-0.103673032186217	0.609055602590962	0	0.367864513679648	0.583171222783567	E	E	E	E	E	E	0	0	NA		M212T74	212.003633933393	73.5811552201416			43	NA	
M212.0173T0.97	c18acqui			-0.00372404656216396	0.973037007834823	0	-0.369998631373672	0.0293117924310302	1	0.164833722188058	0.854042967249343	0	-0.288415270681286	0.138032362504439	0	0.0526657051430183	1.39591808773308	E	E	E	E	E	E	0	0	4		M212T58	212.017250290484	58.0946170002473		[M+2H-H20]2+ 440.037	10	NA	
M212.1008T1.01	c18acqui			-0.648613580316843	0.763338837694751	0	-0.0666190397536006	0.888447806140747	0	-0.405683573557841	0.881304065778688	0	0.152258331112181	0.807662370027442	0	1.93087892532702	1.26026569471528	E	E	E	E	E	E	0	0	NA		M212T61	212.100772702927	60.8253841374168	[370][M]+		4828	NA	
M212.1647T9.05_2	c18acqui			0.806651251284356	0.600935104872331	0	0.0196213552889368	0.915313877631597	0	0.503586118907876	0.484979403340437	0	-0.294854119438467	0.402448792176276	0	2.1258718773394	1.93034813718546	E	E	E	E	E	E	0	0	NA		M212T543_2	212.16468286316	543.042464802719		[M+K]+ 173.193 [M+Na]+ 189.167 [M+H]+ 211.149	167	NA	
M213.1123T11.17	c18acqui			-0.179438367146391	0.79322200897178	0	-0.0756111965855499	0.68508697882082	0	-0.221909125845178	0.76647069206107	0	-0.018126045564351	0.977022561797805	0	1.24977639939911	1.22399313566324	E	E	E	E	E	E	0	0	NA		M213T670	213.112309455129	670.341648975606		[M+K]+ 174.149 [M+Na]+ 190.123 [M+H]+ 212.105	3457	NA	
M213.1235T1.18	c18acqui	Pro-Pro	CHEBI:73646	0.377338334549963	0.827053408735523	0	-0.638888318724506	0.13567091752496	0	0.100319719786066	0.947154974841246	0	-0.548855552605305	0.00237018185783178	1	0.956394531138588	1.06473782051455	E	E	E	E	E	E	0	0	2	a,b,c*	M213T71	213.123488786484	71.076463146213			651	NA	
M213.1681T10.89	c18acqui			-0.123608346442198	0.88750213761207	0	-0.00337061900986591	0.972503088137173	0	-0.00699315004648149	0.999189346311541	0	-0.0435930694028901	0.907235873203561	0	0.434033575328759	0.303087373206677	E	E	E	E	E	E	0	0	NA		M213T653	213.168096122915	653.359849753848	[372][M+1]+		5975	NA	
M214.0516T0.99	c18acqui			-0.410455106054757	0.77927102111957	0	-0.124670159370286	0.756293910710895	0	-0.494407542635395	0.662133039882633	0	-0.226911559454905	0.668512947621826	0	1.6595950367441	1.46466146555467	E	E	E	E	E	E	0	0	NA		M214T60	214.051625499363	59.6044487454716	[374][M]2+	[M+H+Na]2+ 404.106	10	NA	
