variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	OPLSDA_xload-p1_MX2	OPLSDA_xload-o1_MX2	OPLSDA_VIP-pred_MX2	OPLSDA_VIP-ortho_MX2	OPLSDA_coef_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Bio	supp_QC	supp_Blanc	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval	supp_redund_samp_mean	supp_redund_is	supp_redund_repres	supp_redund_relative
M239.0888T440	hilic	M239.0888T440	239.088824836536	440.460851297656		[M+Cl+NH3]- 187.093 [M-H+NH3]- 223.07 [M-H]- 240.099	5	NA															-0.155515899413832	0.294815411757844	0	-0.224522593398	0.158657341751471	0	0.00315691833341382	0.0212456900663749	0.0176219845240633	-0.0094732821298067	0.882828010263181	0.39601497431774	0.00060134896501143	E	E	E	0.0743677713053934	0.666657368510079	0	-0.315444824566242	0.0250821652485206	1	0.0105783022211849	0.018766736345897	-0.0110817771929718	0.0354353127080631	0.547907784384441	1.50455541971855	-0.00075726123583996	E	E	E	239.088479049775	239.089685762739	438.288672150444	443.732161008146	63	42	21	0	4.49048981602227e-05	0.0910885780184313	0.431460510510451	0.995870110320445	9.3961761123214e-12	1763914.79545098	0		
M240.0187T177	hilic	M240.0187T177	240.018698045803	177.111480056858		[M+Cl]- 205.05 [M-H-HCOOH]- 287.039	17	NA															0.593156910375196	0.31714249767338	0	0.705439576980019	0.238469215081097	0	-0.00875119293017071	-0.0259812722890538	-0.013343466423127	0.0104491250077632	0.668482366231615	0.436808480407481	-0.000569826937368312	E	E	E	0.259469950784958	0.813186551339179	0	0.382327601132836	0.686112007232866	0	-0.0226613947694826	0.0344984163059095	-0.0153861085779939	0.0479317720771318	0.760723529671175	2.03514522503291	-0.000607293520893844	E	E	E	240.018454324531	240.019462412734	175.98338356469	179.865002462213	62	41	21	0	7.79710828354189e-06	0.261404901773597	0.491438027941472	0.999244812235633	1.93187305424887e-15	128523.096153916	0		
M240.0728T473	hilic	M240.0728T473	240.072774138985	473.268481392963	[279][M]-	[M-H-C2H4]- 269.109	2	NA															0.0537563664413696	0.947987932176672	0	-0.352794326120328	0.194276339422308	0	0.0242699153527315	0.0213285281594931	0.00138294999457372	-0.0242951823076688	0.069283172410906	1.01562012677148	-0.000128491156287661	E	E	E	-0.134476830249344	0.747152426207674	0	-0.140722782435247	0.717340350954859	0	0.028139985029628	0.00106568901606826	0.00733854332186348	-0.0111770774096875	0.362833951817901	0.474569888289217	0.000788610295892729	E	E	E	240.072433191018	240.073632303118	470.059338359177	476.248718871732	64	42	21	0	2.26672856425523e-08	0.193164667725771	0.618105733255025	0.978051517209358	3.86651325748503e-08	44224455.9330957	0		
M241.0027T673	hilic	M241.0027T673	241.002654176718	673.479175000212			1638	NA															1.2060304408388	0.0282483258567485	1	-0.0308758464237133	0.947338249758376	0	0.0217116863403778	-0.0116695602689128	-0.02309770551445	-0.0177135735210835	1.15715124894826	0.740486799285311	-0.00114211354703316	E	E	E	1.01832421536338	0.192704663033947	0	0.471533295451728	0.537449518142469	0	0.0116445567444611	-0.00698678340258021	-0.0288283978193351	-0.00406211778948729	1.4253402952879	0.172474316399007	-0.00262533448704274	E	E	E	241.002255816314	241.003648530529	667.325099057714	679.693146922358	61	41	20	0	2.05678201793865e-05	0.0851632802771145	0.157100742966661	0.946086020834676	3.27587778815997e-06	48842.6018321357	0		
M241.0122T580	hilic	M241.0122T580	241.012215817899	580.392457398587		[M-H]- 242.017 [M-H-CO]- 270.02	13	NA															2.59707783021887	0.246943502212103	0	-2.70226186311116	0.231834884639619	0	0.0142535100375057	-0.00768318747396362	-0.0151765748596691	-0.0108802249609417	0.760317623005295	0.454829904719251	-0.000730766915618637	E	E	D	2.53072056106513	0.382530105782356	0	-2.26903956023739	0.323504822441443	0	0.0069982547567978	-0.00746159141758392	-0.0284930418124092	-0.00783871686520689	1.40875954623157	0.332825733480901	-0.00180582537073758	E	E	B	241.011799317355	241.013132857609	579.62360548069	581.12799376387	57	37	20	0	1.48673842789513e-05	0.131092498786473	0.322966748755615	0.94662312647276	3.11876949019904e-06	67312.7376484471	0		
M241.0582T348	hilic	M241.0582T348	241.058157447811	347.705857057261			11	NA															-0.379290947611402	0.264339863414391	0	-0.407802430932044	0.237984406125887	0	0.0253630875294476	0.0313722709489999	0.0169650902269779	-0.0417732325780719	0.849918851566711	1.74626126403687	0.000628159372310998	E	E	E	0.0487575517850942	0.922632940084977	0	-0.0785745842351702	0.846625895614121	0	0.0428034021157865	0.00353921002497518	-0.00140695482189637	-0.00981547891710027	0.0695629848688121	0.416757490572278	-0.000255522801151664	E	E	E	241.057878023471	241.059037257665	338.365308521136	357.652539898391	59	42	16	0	6.24185973093534e-06	0.18374284163224	0.441860438433141	0.980704229009606	2.03959033794266e-08	160174.727632433	0		
M241.0599T577	hilic	M241.0599T577	241.059890806952	576.959512553171	[280][M+1]-		13	NA															0.402445009363106	0.0710745846827922	0	0.403165385930148	0.112942543536713	0	0.00704639625168662	-0.0196143741128691	-0.0179761862821907	-0.00488847842958372	0.900572846716323	0.204354798391708	-0.000869746305201024	E	E	E	0.0476186740843367	0.967151382732371	0	0.673340679854107	0.0339849085786411	1	0.00409815074433375	0.0163748706202931	-0.00638630037993123	0.00259045588786778	0.315752936613885	0.109988713172734	-0.000215441078291227	E	E	E	241.059542849608	241.060680046721	576.228070234911	578.1987978351	63	42	21	0	1.28978074060588e-05	0.102804479765622	0.262593607734973	0.914782918675536	3.0632422089373e-05	77156.9703830404	0		
M241.0762T473	hilic	M241.0762T473	241.076152218229	473.214541746464	[279][M+1]-		2	NA															-0.183476501554949	0.751138324396397	0	-0.0411476912076978	0.920232320629788	0	-0.00243379464756155	0.00309260835796653	0.00384691005562563	0.0013075562772646	0.192722899366519	0.054660239024308	0.000274853924535416	E	E	E	0.130990307752644	0.624985036745199	0	-0.324041705099987	0.134993917664348	0	0.0246608759696183	-0.0165849639859161	-0.00829329076614814	-0.0144371730007313	0.410038795204977	0.61299097492434	-0.000957179410596644	E	E	E	241.075795251492	241.077186794081	469.092709801237	476.248718871732	66	42	21	3	0.0550520670927999	0.182121060030718	0.632556695766392	0.983388968964041	9.68661109057103e-09	2743845.40533723	0		
M241.0876T93	hilic	M241.0876T93	241.087607861121	93.182566465742		[M-H-H20]- 260.123	40	NA															-0.472307132549485	0.711336443359597	0	-7.52127363638949	0.000761791651304793	1	0.0204719289740507	0.0070460458828126	0.00118298310029693	-0.035647680180673	0.0592652101801583	1.49019262361231	0.000102277917357894	E	E	E	-0.662144155523624	0.91565078677502	0	-7.60243323747491	0.000358306192759459	1	0.0190125089593225	-0.00986671250660047	0.00910481406526613	-0.00709689032487812	0.450162317366936	0.301328363867206	0.000363987214145434	E	E	B	241.085068258676	241.088534744833	90.1880948405696	95.397193503694	38	20	18	0	3.84990590701883e-05	0.299430784819112	0.211349983587782	0.97943532690187	2.79843893741904e-08	26187.5151097677	0		
M241.1449T89	hilic	M241.1449T89	241.144889363916	89.4550698170766		[M-H+Cl]2- 448.319	7	NA															0.395525128013798	0.778081067760062	0	-1.63182028874188	0.0344349555943207	1	0.00967541803534801	-0.00167683230626023	-0.00858966688624864	-0.00749932558527567	0.430326023476831	0.313496968459221	-0.000303414783389306	E	E	E	0.995151352353963	0.324499376812995	0	-0.677924714297008	0.402175759550528	0	-0.00731576249464141	-0.0194794617486725	-0.0299232596309146	-0.0205043927424062	1.47947270554517	0.870600338221516	-0.00204354706210287	E	E	E	241.144564477122	241.145709378607	85.4865384317796	92.9834720996904	59	36	20	3	0.0909108491049923	0.108103799802512	0.198774152431761	0.978992139457578	3.11094666169215e-08	47961.516844448	0		
M241.2178T79	hilic	M241.2178T79	241.217763927062	79.1164056256549	[282][M]-		3	NA															-0.161911621150015	0.296233870498743	0	-0.217074328483395	0.185575004750224	0	0.00782243962940089	0.0289574735307815	0.017760711597767	-0.0103742265319945	0.889777973604723	0.433677472848373	0.000606997500955443	E	E	E	-0.233352654905502	0.342481999452796	0	-0.339483023289805	0.0453810239419038	1	0.018944708911788	-0.0122115781860116	0.0297805540645285	-0.0163262646506959	1.47241702401175	0.693200315920298	0.0019950494342547	E	E	E	241.217473130341	241.218598027823	78.180856932298	80.8096857802554	66	42	21	3	0.018049447666493	0.101492592536856	0.461558692317877	0.993261067821252	1.08223585511849e-10	1222680.86612228	0		
M242.0343T440	hilic	M242.0343T440	242.034312325538	439.667973868548		[M+Cl+NH3]- 190.048	8	NA															0.244927013907841	0.476223562087821	0	-0.00641275755292625	0.984585007131846	0	0.00316263255622391	-0.0178379665086645	-0.0106388969520057	-0.0080574226123718	0.532988564069429	0.336827296514889	-0.000509378175079755	E	E	E	0.272527515798441	0.548056578381663	0	-0.0689884602224424	0.848119809708385	0	-0.0102037838279204	0.033576910109501	-0.0238153404778794	0.0475014129348047	1.1774835577701	2.01687251539583	-0.00138801286535878	E	E	E	242.033988042064	242.035185022126	438.584978437008	440.714470865871	62	42	20	0	3.76707475672728e-06	0.123481944729616	0.337263330281136	0.994232751177232	4.97639611390175e-11	266185.054097054	0		
M242.0521T926	hilic	M242.0521T926	242.052113177721	926.167437464529		[3M-H+Cl]2- 150.051	28	NA															1.12215638942818	0.93952633683017	0	-9.67733967561048	0.00611503491242648	1	0.0205811210926387	0.0103083020065689	-0.00197760292093123	-0.024611103847207	0.0990741564545313	1.02882670698859	-0.00016966839787427	E	E	C	1.4359397205728	0.773280697629634	0	-5.89589623344809	0.163523342853609	0	0.0255347664968118	0.00026960095611885	-0.0107824827893533	-0.0108924514391144	0.53311000143774	0.46248489414379	-0.000546567186242136	E	E	B	242.05177531063	242.053006558785	913.74479475007	930.803457689049	48	28	19	1	0.028017402401882	0.251451537449604	0.342065648535734	0.921327544222515	2.07754635901806e-05	197005.85425556	0		
M242.0768T473	hilic	M242.0768T473	242.076792764908	472.797276351704	[279][M+2]-		2	NA															0.50726240560347	0.597352691220835	0	-0.8500932504136	0.264238565781633	0	0.0149663686987831	0.00353878631824438	-0.00810852115378444	-0.0115839826347768	0.406221534617591	0.484249336475941	-0.000432411070066561	E	E	E	0.687471305366525	0.463320599384976	0	-0.833679233368205	0.265190116854133	0	0.0237674361975484	-0.0187965954355093	-0.019731017630141	-0.0286487559069792	0.975545525336604	1.21640357242371	-0.00150388057588078	E	E	E	242.076393522672	242.080823473647	468.376705715934	476.748535184412	63	40	19	3	0.0119237807996194	0.147015626392343	0.425712433574572	0.990296119815467	6.66715845902435e-10	420511.125249614	0		
M242.0786T310	hilic	M242.0786T310	242.07860537367	309.708438919078	[284][M]-	[M-H-C6H10O5]- 405.132	9	NA															-0.265043691803267	0.671635900036012	0	-0.105309722847107	0.842026491114737	0	-0.0211540207199439	0.00464673345145305	0.00737777507080473	0.0347102955160103	0.369612541483835	1.45100679985918	0.000331656514296364	E	E	E	0.437926057194979	0.478452029913329	0	-0.670273375589243	0.156815457844394	0	-0.0171388031170856	-0.038202853409135	-0.0157067254834582	-0.031114397436191	0.776575544672937	1.32109276640434	-0.00142686631018849	E	E	E	242.078296914509	242.079455158191	302.24053350508	314.299632848585	63	42	21	0	8.09171950216552e-07	0.136649827889309	0.217920311893005	0.833963938686884	0.000746685172846229	1230487.70717126	0		
M242.1402T91	hilic	M242.1402T91	242.140153005261	90.7891003319478		[M-H+Cl]2- 450.329	7	NA															0.218573328240797	0.893736644920382	0	-1.92593720501278	2.03736390594629e-05	1	0.0119893528738365	0.00388385389028036	-0.00361569886656263	-0.0127367032973385	0.181139657211678	0.532436927357835	-0.000211841386513796	E	E	E	-0.071370937795038	0.99800949161271	0	-1.92617969823344	3.81528762146009e-06	1	-0.00188349132049247	-0.0130341726705109	0.00171319003758522	-0.00699712879345891	0.0847039370470402	0.297092567953318	0.00017778408176142	E	E	E	242.139737223948	242.141085187413	88.8553784040641	93.063424955131	59	38	21	0	1.97166334136507e-05	0.258539258983903	0.313042819817627	0.986204066557649	3.84586348724342e-09	50735.2576657318	0		
M242.1606T89	hilic	M242.1606T89	242.16057797233	88.8451041097745		[M-H+Cl]2- 450.362	7	NA															-0.143200274420543	0.43281820336215	0	-0.0249161485036282	0.865678694533502	0	-0.0175162059488276	0.00333254998198459	0.0112499375208033	0.020695624896766	0.563600537925439	0.865146551077079	0.000570830605061746	E	E	E	-0.0971076764959165	0.66906310028248	0	0.0320720806243138	0.869494915622155	0	-0.0139240015089139	0.0351268825303753	0.0113524054180972	0.0501108921376212	0.561288247521201	2.12766894351221	0.0010015110629618	E	E	E	242.160308368413	242.161579773102	87.3215123364431	90.0641419329938	63	42	21	0	1.09378085075542e-05	0.13545302015806	0.670185013549545	0.991569528756169	3.30672305640223e-10	91592.2373372514	0		
M242.2207T79	hilic	M242.2207T79	242.220674974804	79.3858787591985	[282][M+1]-		3	NA															-0.144648775354277	0.597268969742884	0	-0.318396508699443	0.228986876827195	0	0.00973602488435815	0.0181365046269475	0.00999036161975386	-0.0138162434466831	0.500498173661049	0.577565327278763	0.000335463323626534	E	E	E	-0.427537938037698	0.481358879674492	0	-0.640725527882232	0.138757147132241	0	0.0109494713901817	-0.00253612951548736	0.0223939859481691	-0.00133257866237704	1.10720861922574	0.0565802386223743	0.00156767045583604	E	E	E	242.220014830679	242.221805607069	78.1956311464054	81.479449926009	55	36	19	0	0.0104401283530031	0.0967465684730695	0.260255071475097	0.980204918098464	2.31555264022218e-08	144093.745021039	0		
M242.3979T613	hilic	M242.3979T613	242.397928687268	613.15290014722			18	NA															0.21194900623898	0.858143929654248	0	-0.910765169437797	0.114195897279374	0	0.0257144882548682	0.0102643423689362	-0.000832513006122045	-0.0364701705521931	0.0417073230151422	1.52457548046075	-0.000231871396721333	E	E	E	-0.219469526018118	0.862589843003919	0	-0.788488928184169	0.34016039717498	0	0.0323060693644535	0.0118753243147715	0.0087419852355936	0.008396657253938	0.432223250670779	0.35651544218084	0.000486765928053249	E	E	E	242.397640680166	242.398857894006	611.679262120792	614.715822982825	48	34	14	0	4.67239894399665e-05	0.143358739769494	0.272669921373094	0.959065760138395	8.44932280168492e-07	21549.0564127253	0		
M242.8322T667	hilic	M242.8322T667	242.832227603826	667.305478320264			1639	NA															1.17866522780353	0.0129349110768521	1	0.020359840741186	0.870696322261998	0	0.0105663321385715	-0.0180206920720519	-0.0234136392662871	-0.000279145282762953	1.17297893084915	0.0116692093056607	-0.00124527023560051	E	E	E	-0.134794068401636	0.961081424316075	0	-0.67908478122127	0.717340350954859	0	0.0137855082271332	-0.00310416829820984	-0.000411094418813968	-0.00833126829919129	0.0203254250886781	0.35373907875308	0.000158284495231522	E	E	E	242.831774839357	242.833145337799	665.865192366076	669.710768098718	41	26	15	0	9.69576789851231e-05	0.0692896981659538	0.126251352451337	0.887397304749888	0.00011767860704104	10304.4460419674	0		
M243.0277T543	hilic	M243.0277T543	243.02771837344	543.003338512738			15	NA															-1.45027689263668	0.0024829445206216	1	1.34214335548829	0.0154458855753673	1	-0.0356635351409372	0.00820306967500736	0.027117978529382	0.0345044500137804	1.35855930384927	1.44240176728842	0.00131053411096783	E	E	E	-0.359314646664345	0.423287607614361	0	0.982667085978335	0.00405143188468726	1	-0.031573780897047	0.00720048308086458	0.0162314826368683	0.00596021995468999	0.802520708905904	0.253066236762825	0.00129272379977659	E	E	E	243.027376092773	243.02859288388	541.597698455329	544.022787179631	58	37	21	0	1.68105800625022e-05	0.17021631555125	0.278980511321412	0.911811992736821	3.61719706427155e-05	59105.8516200825	0		
M243.0625T357	hilic	M243.0625T357	243.062500858337	357.071640341038		[M-H]- 244.069 [M-H-C6H8O6]- 420.112	11	NA		C9H12N2O6	244.0695	β-Pseudouridine	Nucleotide metabolism	Pyrimidine metabolism	Others	1138_beta-Pseudouridine_M-H_Mono_243.0623_363.75_TRUE	InChI=1S/C9H12N2O6/c12-2-4-5(13)6(14)7(17-4)3-1-10-9(16)11-8(3)15/h1,4-7,12-14H,2H2,(H2,10,11,15,16)	PTJWIQPHWPFNBW-UHFFFAOYSA-N	CID994335		HMDB00767		1.10847118805589	0.698729217352053	0	-1.40089495757528	0.543629318337543	0	0.0118575193156332	0.00366567533647833	-0.00467632399202207	-0.010564336450885	0.234274964864791	0.441624705245271	-0.00034293122245816	E	E	E	1.40596139613542	0.624985036745199	0	-1.17619827992401	0.655531171826754	0	0.0117739138737338	-0.0116738500606318	-0.0120217401781416	-0.017905775172479	0.594381651133394	0.760265086467968	-0.00107246764748106	E	E	E	243.062185260316	243.06336711481	349.511957615207	363.02670610437	57	37	20	0	1.50889044164089e-06	0.256000617382432	0.463457579761006	0.803652818677137	0.0016356840056324	660785.879146726	0		
M243.0754T528	hilic	M243.0754T528	243.075365684484	527.553638362786		[2M-3H]3- 366.131	12	NA															-0.48845922710035	0.24358390953343	0	0.167605312843463	0.790616655909285	0	0.00584745892317434	0.00825158693379722	0.0132288394031042	-0.0257848536578785	0.662739769881533	1.07789338681079	0.000740525616281119	E	E	E	-0.20738601790201	0.650975405771522	0	0.335831877633499	0.396675097219964	0	0.00862376199754787	0.0145573473761326	0.0130889209987011	0.00585791874784188	0.647145451447045	0.248722608233986	0.000950052509287475	E	E	E	243.075059454015	243.0762449121	526.834801617546	528.528119969583	63	42	21	0	1.63883650807884e-06	0.0888294252778924	0.214917631661082	0.986068695729889	4.03737226953416e-09	608978.477307537	0		
M243.1026T86	hilic	M243.1026T86	243.102644853725	86.246161849426		[M+Cl]- 208.134	7	NA															0.323008175826285	0.947987932176672	0	-3.73988732020076	1.32253281333822e-08	1	0.0224903441448974	0.00843908714984102	-0.00196936898680246	-0.0310725683226891	0.0986616519676718	1.2989375992064	-0.00018122029247792	E	E	E	-0.507890436316579	0.608885287382172	0	-3.69094997060528	1.48838376634228e-08	1	0.0173845208814185	-0.00160418136603207	0.011964448523061	0.00616601161892575	0.591549023906521	0.261803988460113	0.000718497248571761	E	E	E	243.102217120221	243.103418202049	85.590557714954	87.222245982541	44	23	21	0	1.43119142701944e-05	0.150546582427599	0.155865757866818	0.984943902227542	5.94132582169935e-09	70255.3345237838	0		
