variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	QC	Blanc	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M99T52_3	M99.0447T52_3	99.0446502029977	99.0441844469148	99.0450956072507	51.7366886501134	50.5770814166107	62.084793579494	47	33	12	2			223													
M99T164	M99.0446T164	99.0446204333279	99.0441082248179	99.0449220449481	163.545881724871	160.731479733579	168.491568313031	49	31	15	3		[M+2Na]2+ 152.117	9													
M99T229	M99.0447T229	99.0446572808274	99.0441409779035	99.0448429572802	228.748944504326	227.357597358803	229.526069192234	45	34	11	0		[M+H-CO]+ 126.033	12													
M99T79	M99.0446T79	99.0445584971445	99.0441461700617	99.0450439864677	79.0309668215367	67.5385319705207	82.8765978717269	28	23	4	1			55													
M99T115	M99.0445T115	99.0444904856237	99.0439377811631	99.0450809725084	114.616680257621	101.53900292512	121.738914620736	51	35	13	1		[2M+3Na+K-H]3+ 95.102	2													
M99T114	M99.0558T114	99.0557780634295	99.0551562389966	99.0563036161437	114.109679793886	112.077022940751	140.476100363233	57	35	18	3			2													
M99T228_2	M99.056T228_2	99.0559787691379	99.0554907941223	99.0563143899978	227.668443613988	217.080542759742	229.030619254693	30	17	11	2			12													
M99T163	M99.0559T163	99.0558730903178	99.055358304608	99.0561622298194	163.087515391773	161.751212103649	164.462712683374	23	9	12	2			9													
M99T5_2	M99.0563T5_2	99.0562591971779	99.0555660156916	99.0563128143137	5.48839771616004	5.28064272140382	6.51551699954054	4	0	1	3			2281													
M99T42	M99.0561T42	99.0560660575378	99.0554589388651	99.0561563153448	42.2385065444134	30.707131870456	48.7494702151976	5	0	1	3			34													
M99T174	M99.0811T174	99.0811443900045	99.080682665518	99.0814413559554	173.906953275851	172.360276109015	174.967991910085	66	42	21	3		[M+2H]2+ 196.149	2268													
M99T411	M99.0811T411	99.0810892208299	99.080615539427	99.0812939238623	411.359661674267	410.061598829602	412.298394995672	47	29	18	0			3434													
M99T52_4	M99.0812T52_4	99.0812369315603	99.0808862294066	99.081492854434	52.1982561788593	51.2447952297484	53.0059213980218	39	21	18	0			224													
M99T54	M99.0926T54	99.09259933996	99.0918908861238	99.0926884150002	54.1589073384735	53.8580413578631	55.0657743813705	3	0	0	3			225													
M100T523	M99.5125T523	99.5125028906942	99.512064672945	99.5127366322855	523.154799925691	512.891180405219	528.634104025595	25	14	11	0			2248													
M100T6	M99.5129T6	99.5129372838253	99.5124680868499	99.5159803381333	5.79421816281384	-0.689363635601331	16.7077461391085	53	34	18	1	[22][M+1]+		64													
M100T478	M99.5125T478	99.5124530687299	99.5119230621974	99.5130518226082	478.194849290527	471.858195815526	484.14006393149	47	27	19	1		[M+H]+ 98.5021	39													
M100T682	M99.5128T682	99.512823674432	99.5124185529186	99.5130322526992	681.58296514434	659.634079102497	695.042731100244	52	30	11	0			18													
M100T27	M99.5129T27	99.5129446013731	99.5124640068916	99.5132198972085	26.5073819135753	19.1850789963757	41.9050866833177	32	21	10	1	[23][M+2]2+		65													
M100T39_1	M99.5433T39_1	99.5432599444427	99.5427902877202	99.543833181029	38.9696935037531	38.539122201509	40.5893420251638	66	42	21	3	[25][M+1]2+		10													
M100T39_2	M100.0415T39_2	100.041503035786	100.039502292063	100.04184641197	38.9315396650186	25.1232261569282	49.6607592098771	68	42	21	3	[25][M+2]2+		10													
M100T228	M100.04T228	100.039971334883	100.039417437866	100.040349466625	228.387633115708	208.988451678204	244.627736434271	47	27	14	3			12													
M100T114	M100.0398T114	100.039805931354	100.039324427772	100.040327845442	113.667025694241	108.968692190954	115.451030389933	26	12	11	3		[M+H]+ 99.029	2													
M100T163_1	M100.0398T163_1	100.039847053552	100.039372604907	100.04004565995	162.927502465672	162.160715741342	164.282854090829	19	6	10	3			9													
M100T163_2	M100.0636T163_2	100.063634844486	100.063132325963	100.063882472343	163.006962537209	162.143515932749	165.92353899606	21	10	8	3			9													
M100T127	M100.0763T127	100.076332424905	100.075828215088	100.076534105864	127.019449800295	125.774068718873	131.384052983768	54	37	17	0			81													
M100T93	M100.1127T93	100.112733010044	100.112309524778	100.112873120172	93.1153289887284	91.9011985658258	94.2791775680776	39	28	11	0			2407													
M100T176	M100.1128T176	100.112755522226	100.112450025988	100.112871542926	175.888434922864	173.727312241571	177.125615641912	37	24	13	0		[M+H]+ 99.1032	63													
M101T6	M100.5107T6	100.510689951516	100.510226142095	100.51101653118	6.27669646324456	-0.0652672359631001	10.9814160261145	38	26	12	0	[22][M+2]+		2282													
M101T26	M100.5107T26	100.510655941398	100.510206645991	100.510979665725	25.8456504735215	16.8337893958013	39.049000459355	37	26	11	0		[M+H]+ 99.5002	65													
M101T681	M100.5106T681	100.510615608402	100.510109352529	100.510735645424	681.110907449334	662.611833215738	696.3280876597	46	26	9	0			1003													
M101T52	M100.989T52	100.989033963128	100.988554803033	100.989325441151	52.118936869962	51.5525761208123	52.8331129756134	63	42	21	0			4													
M101T135	M101.0604T135	101.060436200998	101.05993373779	101.06079548731	135.191655362003	133.727674861942	140.604026960866	62	42	20	0			81													
M101T201	M101.0604T201	101.06044306866	101.059954339096	101.060577256554	201.137147937665	199.472435915207	201.843700279685	42	31	11	0		[M+H-C5H8O4]+ 232.096	93													
M101T100	M101.0602T100	101.060228967599	101.059706493709	101.060487023969	100.173032929963	98.2960564678236	112.41841141566	57	39	16	0		[M+H-COCH2]+ 142.066	48													
M101T163_1	M101.0603T163_1	101.060268197438	101.059713089798	101.060622131096	162.927502465672	159.485714261168	168.680959709426	27	17	7	3		[M+K]+ 62.1031	9													
M101T114	M101.0714T114	101.071394220563	101.070891685486	101.071954218192	114.348611080322	112.224506469948	120.063015823901	60	38	20	2			2													
M101T229	M101.0715T229	101.071525045175	101.071010790802	101.071899296967	229.330708829582	221.284701567786	231.388692024023	54	37	16	1		[M+H]+ 100.065	12													
M101T163_2	M101.0715T163_2	101.071460901128	101.070974360203	101.071742922508	163.4257238175	161.97221399444	165.003056904093	43	24	16	3		[M+K]+ 62.1031	9													
M101T49	M101.0716T49	101.07155455424	101.071094586755	101.071840718609	48.5011439140547	46.8422418506528	48.9543891647772	37	23	13	1			226													
M101T99	M101.0967T99	101.096698526224	101.09619184959	101.097026414811	98.7800524329601	97.8122307141935	99.2721364086547	57	35	20	2			48													
M101T54	M101.1083T54	101.108326412073	101.107562381112	101.10834010871	54.1589073384735	53.8580413578631	55.0657743813705	3	0	0	3			227													
M102T38	M101.6182T38	101.618162651764	101.617686481928	101.618491557057	38.1196317718747	37.6379921067591	38.6454502778417	66	42	21	3	[26][M]+		10													
M102T229_1	M102.0136T229_1	102.01362333698	102.013098102254	102.013759958873	228.876711107088	227.471726118613	230.80159954078	36	28	8	0			12													
M102T164	M102.0136T164	102.013550109054	102.013029749461	102.013786054595	164.082227101726	162.332845050953	165.92353899606	31	17	12	2		[M+2K]2+ 126.1	9													
M102T25	M102.0138T25	102.013789035231	102.013274245894	102.014025199443	24.5702415377054	15.0749637174913	31.7520070401941	33	19	13	0			2317													
M102T39	M102.0345T39	102.03447460996	102.034005197744	102.034793001595	39.2366237240851	38.9977723013028	39.8394582701208	66	42	21	3	[27][M]2+		10													
M102T7	M102.0346T7	102.034599133929	102.034111626715	102.034922671916	6.73553080048433	3.52041351663806	19.0127457347338	62	42	19	1	[28][M]2+		64													
M102T418	M102.0344T418	102.034369356564	102.033863903909	102.034820420508	418.278660136687	395.480465729346	435.058173062631	71	41	21	2	[29][M]2+		52													
M102T230	M102.0344T230	102.034449518078	102.033943287013	102.034711290242	229.571470743867	228.232746021309	234.273910532713	47	29	17	1		[M+H-H20]+ 119.039	12													
M102T478	M102.0341T478	102.034110393297	102.033622045851	102.034650059584	478.206261500737	468.29722103346	488.966442202363	56	33	16	1			39													
M102T321	M102.0347T321	102.034733716665	102.034087564752	102.03488959369	320.619731134502	319.745462483896	321.487210471532	31	16	13	2			16													
M102T165	M102.0345T165	102.034468254284	102.033892351596	102.0347630253	164.611550811559	162.513860551044	167.017090464138	24	10	11	3			9													
M102T301	M102.0346T301	102.034603728309	102.03406345498	102.034830680844	301.251195538784	299.659085291369	301.874010146578	22	12	7	3			8													
M102T455	M102.0341T455	102.034111257991	102.033626122275	102.034738546615	455.284637708057	451.105034586488	457.569623897316	19	9	7	3	[30][M]2+		5													
M102T505	M102.0341T505	102.0341384702	102.033645290409	102.034799953189	504.672476684248	493.742553121225	531.136027869016	34	18	11	3			1023													
M102T372	M102.0343T372	102.034345529289	102.033977199473	102.03492150452	371.703573058362	360.772931739799	385.400023619062	13	6	2	3		[M+Na]+ 79.0479	75													
M102T350	M102.0346T350	102.034608604035	102.034110618547	102.034920575719	350.185122166057	342.982639380984	357.042887653482	8	1	4	3			2125													
M102T65	M102.0347T65	102.034737577402	102.034098159829	102.03490090658	64.5853398355941	56.5511351917551	70.1578260412444	8	0	4	3			563													
M102T551	M102.0345T551	102.034498214578	102.033961007719	102.034782231097	550.889853653938	541.742902530574	565.934100537611	6	2	0	3			1624													
M102T49	M102.0556T49	102.055604124952	102.055116113068	102.055864031233	48.6615055013531	47.9102925766328	48.9543891647772	63	42	21	0		[M+H-HCOOH]+ 147.057	4													
M102T114	M102.0554T114	102.055404194697	102.05493206087	102.055823893555	114.416797211732	111.075950462852	116.905453820161	57	38	19	0		[M+Na]+ 79.0683	2													
M102T229_2	M102.0556T229_2	102.055550558844	102.055048392402	102.055904492183	229.043726550459	227.375766798647	230.816507772533	49	36	13	0			12													
M102T163	M102.0556T163	102.05556863597	102.054982148174	102.055683144416	163.260126521886	161.97221399444	165.624797966957	47	28	16	3			9													
M102T62	M102.0556T62	102.055562221222	102.055073940934	102.055846149765	62.3007527889753	61.8780541950715	63.3334951871367	37	24	13	0			3													
M102T50	M102.0668T50	102.066804643945	102.066293382782	102.067061039135	50.2496188423695	49.6681444489768	51.2141902880107	63	42	21	0		[M+H-HCOOH]+ 147.057	4													
M102T100	M102.092T100	102.091975698806	102.091437859862	102.092321093183	100.107187169215	98.9160008283653	114.340533432622	81	42	21	3	[31][M]+		48													
M102T46	M102.092T46	102.092042464655	102.091580628549	102.092327229717	45.8170627996402	43.1789936788752	46.4279756210724	64	42	21	1			4													
M102T260	M102.0922T260	102.092168899488	102.09169399815	102.092429891128	260.08742062007	258.757521193265	261.190443139457	55	36	18	1			2825													
M102T177	M102.092T177	102.092020344144	102.091361509559	102.09214080076	177.243538403337	161.357765568598	178.476772086348	42	21	19	2			63													
M102T37	M102.1158T37	102.11578161749	102.115300524496	102.116091197421	36.5739929284389	35.4109628310063	37.2468550564031	63	42	21	0		[M+2H]2+ 202.214	10													
M103T39_1	M102.5361T39_1	102.536142540086	102.535642703993	102.53645417542	39.1771950961276	38.9511677816672	39.8394582701208	66	42	21	3	[27][M+1]2+		10													
M103T4	M102.5363T4	102.536282728816	102.535805885336	102.536460555504	3.65223333249809	-0.0652672359631001	8.17133109654007	38	29	9	0	[28][M+1]2+		2279													
M103T417	M102.536T417	102.5359650525	102.532698077488	102.536234466806	416.772041388597	413.138757002958	434.152007449802	29	23	6	0	[29][M+1]2+		52													
M103T472	M102.5359T472	102.535851808177	102.532060832891	102.536472958229	472.2628505451	451.632012653871	483.187370382053	23	9	9	3	[30][M+1]2+		5													
M103T40	M102.5714T40	102.571391445387	102.570917768442	102.571675071632	40.456525449896	40.2398222023421	41.3152688963219	63	42	21	0		[M+2H-CH2]2+ 217.143	34													
M103T36	M102.6175T36	102.617450932523	102.616957837131	102.617600970711	36.4550152988354	35.1757728439726	37.5167991127215	60	42	18	0	[26][M+1]+		656													
M103T39_2	M103.0325T39_2	103.03251176847	103.031975351329	103.037818767024	39.1260510078768	38.573354558926	40.5893420251638	27	13	11	3	[27][M+2]2+		10													
M103T163_1	M103.0395T163_1	103.039513490776	103.039026117249	103.03975406729	163.234268079497	160.274383776549	176.59465433539	64	40	18	1			9													
M103T115	M103.0394T115	103.039435132901	103.038836201418	103.039680986253	114.667515656655	111.420536143711	116.783607416546	59	42	16	0		[M+H]+ 102.027	2													
M103T229	M103.0396T229	103.039552058826	103.039074935461	103.039788005724	228.884177200408	226.872273932292	230.317188761729	54	41	13	0		[2M+Na+2K]3+ 104.105	12													
M103T79	M103.0395T79	103.039480912847	103.039006955541	103.039773025148	78.8655524503385	75.2352448061216	89.9877372111628	53	33	12	1			55													
M103T53	M103.0396T53	103.039577623327	103.039059982771	103.039891710454	53.4230311505633	51.75111032518	66.4954104239246	60	37	13	1			228													
M103T164	M103.0508T164	103.050802713727	103.050190878553	103.051106257922	163.918410615549	161.630852264415	173.208483969123	14	4	7	3		[M+2K]2+ 128.171	9													
M103T39_3	M103.051T39_3	103.050988913286	103.050437321746	103.052920756191	38.8901254157525	38.2420990816215	51.4748431066768	73	42	21	3			10													
M103T113	M103.0543T113	103.054281197266	103.050389677277	103.054837619655	113.178121716802	111.181316233946	124.468660048419	56	38	18	0			2													
M103T320	M103.0528T320	103.052847452602	103.052509980133	103.053057232263	320.147564548416	319.743020532246	320.716379466906	28	16	11	1			16													
M103T352	M103.0759T352	103.075926304396	103.075429265421	103.076411549856	351.979346654723	351.356597530028	353.003368237582	42	28	11	3			84													
M103T67	M103.0872T67	103.087160487487	103.08667633988	103.087623849081	67.215656693175	66.2693941693443	68.0398789290434	32	18	11	3			7													
M103T163_2	M103.0872T163_2	103.087212120985	103.08661771734	103.087439768586	163.201867806915	161.795828763402	163.745344559812	10	6	1	3			9													
M103T100_1	M103.0953T100_1	103.09530833459	103.094803914912	103.095648420924	100.122997191767	98.9160008283653	114.10288253987	70	42	21	3	[31][M+1]+		48													
M103T100_2	M103.1123T100_2	103.112323472846	103.111822095363	103.112664642926	100.034757230994	98.2380731855579	100.646407717928	63	39	21	3			48													
M104T24	M103.5099T24	103.50993180676	103.509403674302	103.510191108854	24.4698206610486	12.4145496210897	30.2270722093811	40	24	13	2		[M+Na]+ 80.5199	65													
M104T39_1	M103.5486T39_1	103.548603876073	103.54806337011	103.548890104183	39.3145612876022	38.7336900663767	40.0154005383596	63	42	21	0			10													
M104T81	M103.9562T81	103.956217660692	103.95578523591	103.956425857338	81.355003567849	79.5608342866589	92.2873935452591	37	21	16	0		[M+Na+K]2+ 145.97	55													
M104T46_1	M104.004T46_1	104.003991710267	104.003484242462	104.004309182592	46.2572989597266	44.8669991748179	46.654146581028	48	29	19	0			229													
M104T39_2	M104.0309T39_2	104.030905265183	104.03040977206	104.031175821708	39.3145612876022	38.5820734115053	39.7827828138306	61	41	19	1			10													
M104T61	M104.0535T61	104.053451624773	104.052939070075	104.053766174438	61.2853155912208	60.6494819654631	61.6457326991808	63	42	21	0			3													
M104T250	M104.0536T250	104.053639599209	104.053129290868	104.053781659455	250.378178022464	249.976789204407	251.919184151637	46	32	14	0			57													
M104T48	M104.0713T48	104.071278773891	104.070788641347	104.071620633064	48.23313389298	47.8067177867469	52.9367507641355	65	42	21	2	[32][M]+	[M+H-CO2]+ 147.057	4													
M104T116	M104.071T116	104.071010178624	104.0705208392	104.07122356785	115.934236480222	110.866478256813	120.100220841528	32	22	10	0			2													
M104T99_1	M104.0713T99_1	104.071343633799	104.070751478048	104.071568663714	98.8919545692549	97.3164769199519	99.5658423771744	13	5	5	3			1926													
M104T68	M104.0712T68	104.071209915013	104.070828630246	104.071640421487	67.5117441200377	66.2693941693443	79.2976641066423	8	5	0	3		[M+H-C3H2O3]+ 189.066	7													
M104T702	M104.1076T702	104.107566109304	104.107109195491	104.10775701727	702.112159459027	697.723209566565	715.721838019152	51	35	15	0		[M+3H-C6H8O6]3+ 485.337	6													
M104T47	M104.1076T47	104.107634326812	104.107132720833	104.10793872044	46.6193884697485	43.8916053091651	47.0275585338739	65	42	21	2	[33][M]+		4													
M104T99_2	M104.1073T99_2	104.107325055956	104.107109127111	104.10795888938	99.321107310724	97.5608871314273	99.7556614628184	8	5	0	3			48													
M104T46_2	M104.2116T46_2	104.211641097594	104.211275315713	104.212027354396	46.2581082158465	44.8746997528715	46.654146581028	51	32	19	0			230													
M105T462	M104.8796T462	104.879635581518	104.879088814041	104.879984630832	462.311593993156	461.633254439009	462.914706116587	58	37	18	3		[M+H]+ 103.875	5													
