variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	QC	Blanc	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M115T160	M115.0395T160	115.03946843856	115.038769697388	115.039927969329	160.11938446315	158.830486732946	164.998459151856	66	42	21	3		[M+H-CH2]+ 128.055	12													
M115T103	M115.0396T103	115.03960450632	115.037049627511	115.039924797116	102.846683779653	102.12573994992	116.15870602068	57	41	15	0			4567													
M115T65	M115.0371T65	115.037072438653	115.036434878561	115.037585662288	64.8334122139116	63.7135753650622	67.522742313643	49	33	15	1			6255													
M115T85	M115.0396T85	115.039641974071	115.0371864269	115.039922386222	84.9266004419172	83.0749973877504	86.4361815053079	29	21	8	0			2485													
M115T59	M115.0508T59	115.050811716252	115.050063651044	115.051116336888	58.5266875875365	55.7845138336498	59.2752583251173	64	42	21	1		[M+H]+ 114.048	47													
M115T199_2	M115.0507T199_2	115.050680366425	115.050474877494	115.050833811713	198.574318921837	197.385163933057	201.063393778881	26	21	5	0		[M+H+NH3]+ 97.0158	13													
M115T446	M115.0759T446	115.07588506217	115.07517244599	115.076229198151	446.18942145089	445.151253774663	447.091892315181	65	42	21	2		[M+Na]+ 92.0873	39													
M115T196	M115.0758T196	115.075788660946	115.075429994966	115.076159907855	196.164746027104	194.780538551647	197.67099972728	58	41	17	0		[M+K]+ 76.115	13													
M115T283	M115.0761T283	115.076092687362	115.075311707397	115.076447099942	283.449155258104	281.557675132594	291.688310070799	59	41	17	1	[51][M]+		107													
M115T163	M115.0758T163	115.075813172262	115.075313147318	115.076040654222	163.40150882363	162.506402965811	173.605622991853	55	37	16	1			12													
M115T226	M115.0759T226	115.075886657813	115.07563425358	115.076222574488	226.352821245372	224.764553560906	228.521229913716	42	32	10	0		[M+3Na-H]2+ 162.189	9													
M115T259	M115.0761T259	115.076083489642	115.075759279164	115.076443970883	258.945640377976	258.337843953631	259.750442683028	32	25	7	0			92													
M115T42	M115.0871T42	115.087149959697	115.086507578769	115.08744250165	41.9541270786899	41.4954299532682	43.0469258875456	63	42	21	0		[M+H-H20]+ 132.094	45													
M115T66	M115.0872T66	115.087202876729	115.086244894056	115.087605967018	65.8413515723106	54.5837030631718	68.3918907638007	57	33	14	3			15													
M115T100	M115.0872T100	115.087183836705	115.08628398772	115.087507281783	100.025519245064	99.034268151021	100.87183184146	34	21	12	1			4568													
M115T467	M115.1123T467	115.112305255577	115.111579155419	115.11264464378	467.296384218969	447.54323224981	468.619735840477	62	42	18	2			4													
M115T67	M115.1236T67	115.123561302649	115.122804079445	115.124102271873	67.4519252268554	51.9553330736663	69.0550048193515	25	13	9	3			524													
M116T4_1	M115.5193T4_1	115.519348726692	115.518658911486	115.519824034622	4.10513298364485	0.817665928554699	16.5638165402819	59	37	20	2	[48][M+1]2+		29													
M116T34	M115.5194T34	115.519427324792	115.518647986614	115.51979273625	33.5562709819682	23.7010614693527	39.3642166788435	60	40	18	2	[49][M+1]2+		53													
M116T4_2	M116.0179T4_2	116.017918524548	116.017238013765	116.018359548544	3.95215319814224	2.26843193687978	8.43454380610521	57	36	19	2	[48][M+2]2+		29													
M116T31	M116.018T31	116.017986989298	116.017335399746	116.01835741083	31.465812782156	22.9712781424762	39.3642166788435	55	38	16	1		[M+H]+ 115.015	3703													
M116T44	M116.03T44	116.029963152632	116.029337136236	116.030338873494	44.3593213890222	43.7227674300618	45.3399711203338	42	29	13	0			45													
M116T163	M116.0355T163	116.035519521842	116.03484775544	116.036902800376	163.147774792042	151.03945604938	165.368864596824	67	42	21	3	[50][M+1]+		12													
M116T45	M116.0404T45	116.040447872335	116.035084597924	116.040758464294	44.6881665479857	37.3633396143083	47.5814984809423	68	42	21	3			45													
M116T52	M116.0462T52	116.046183692321	116.045403619235	116.046512009993	52.0441205290062	51.1188078307374	53.8196718219705	41	24	17	0			1422													
M116T169	M116.0534T169	116.053372378228	116.052857359543	116.053733551143	168.741854106002	158.893716257404	177.16308609372	49	34	14	0			3594													
M116T699	M116.0528T699	116.052799323399	116.052503898922	116.053556291446	698.713457510773	697.832531644801	703.580414039413	11	0	8	3			148													
M116T50	M116.0713T50	116.071254403244	116.070526580987	116.071569977881	49.901279956189	48.9428857796344	50.2981664881962	64	42	21	1		[M+Na]+ 93.0774	28													
M116T94	M116.0713T94	116.071302028317	116.070562590506	116.071626605649	94.47190837268	93.2196291203489	99.4035956277365	56	38	17	1		[M+H-CO]+ 143.059	55													
M116T199	M116.0711T199	116.071102237834	116.070763405163	116.071328602379	198.667775729227	197.655293791178	200.155682345262	41	33	8	0		[M+H]+ 115.06	13													
M116T115	M116.0712T115	116.07115455175	116.070700452423	116.071327705371	114.701487298444	113.494273247326	117.035104451082	35	26	9	0		[M+Na]+ 93.0855 [2M+Na+2K]3+ 123.655	7													
M116T72	M116.071T72	116.070951973795	116.070486227084	116.07159491242	72.3513767159324	66.9799144016664	73.5543418689234	34	23	8	3		[3M+H+K]2+ 64.0571	1													
M116T230	M116.0712T230	116.071171860159	116.070885170765	116.071416753142	229.838980206195	227.772339770784	232.81378601828	26	21	5	0		[M+H+Na]2+ 208.139	9													
M116T283	M116.0794T283	116.079437093847	116.079078471434	116.079805573279	282.896008808218	281.557675132594	291.275887689813	46	36	9	1	[51][M+1]+		107													
M116T68	M116.1075T68	116.107503217496	116.106926515399	116.107989715281	67.613352602839	66.8600695006869	68.5277716495522	66	42	21	3			15													
M116T322	M116.1076T322	116.107646014522	116.106998089198	116.107991028832	322.088548036074	303.161287402664	324.670534554874	50	31	17	1			27													
M116T54	M116.2394T54	116.239356698374	116.23873343895	116.239784628094	54.4350927096929	53.7850273362101	55.144700485145	34	26	8	0		[M+H]+ 115.235	33													
M117T35	M116.5247T35	116.524714348633	116.519513958435	116.525186799382	34.5091948188263	28.7546416523323	49.7365622190329	61	38	19	3			53													
M117T4_1	M116.5247T4_1	116.524709932051	116.519424168455	116.525193793713	4.41034657530614	-2.88196680185776	6.52407485670785	53	32	18	2	[48][M+3]2+		29													
M117T4_2	M117.0156T4_2	117.015614932397	117.014928676193	117.016069935752	3.9848290884479	1.04472290221562	8.92464666237456	54	35	17	2		[M+H-CO2]+ 159.993 [M+H-CO2]+ 159.993	29													
M117T31_1	M117.0157T31_1	117.015680615384	117.014918490278	117.016090293324	30.5118224356281	22.2402620311437	38.9967560618712	53	34	18	1			3703													
M117T50	M117.0319T50	117.031882424383	117.031144465546	117.032246656642	49.8174621214097	46.9582159029534	75.8485464542039	69	42	21	3	[52][M]+	[M+H-H20]+ 134.035	28													
M117T163_1	M117.034T163_1	117.034012369862	117.033350247678	117.03432778075	163.182644684518	158.337203306728	165.368864596824	66	42	21	3	[50][M+2]+		12													
M117T73	M117.0551T73	117.055124872308	117.054551783342	117.055537493102	72.6440935816823	52.5882366352144	73.807193517431	71	42	20	0			1													
M117T112	M117.0551T112	117.055083437482	117.054588317871	117.055420035379	112.278801462471	110.57604035739	113.622389396565	57	41	16	0		[M+H]+ 116.055	7													
M117T163_2	M117.0551T163_2	117.055105639179	117.054659991221	117.055516448453	163.267899108881	159.639665805563	166.389747982308	49	33	15	1			12													
M117T199_1	M117.055T199_1	117.055001105935	117.054644751219	117.055422401194	198.653498704026	196.896817473397	200.646622677222	48	35	13	0			13													
M117T114	M117.0663T114	117.066309116018	117.065712623425	117.066906833197	114.362320506723	107.564414275068	121.383036746083	58	38	17	2		[M+H]+ 116.055	7													
M117T229	M117.0663T229	117.0663264033	117.065722635688	117.066923501181	229.279280541047	216.448900919445	259.349198221605	69	36	21	3	[53][M]+		9													
M117T163_3	M117.0663T163_3	117.066298690565	117.065648970186	117.066733225305	163.012835503775	155.027377206567	179.036297033874	59	36	19	2			12													
M117T75	M117.0663T75	117.066292440405	117.065721086795	117.066878357847	75.1415144534918	60.2776475920247	94.5551389613867	75	36	20	3			1													
M117T199_2	M117.0663T199_2	117.066277963581	117.065708532275	117.066892197896	198.647080757515	185.046004664353	210.89347419094	58	37	16	2		[M+H+HCOOH]+ 70.0611	13													
M117T31_2	M117.0664T31_2	117.066439281673	117.065691714393	117.066784046879	31.0197715050064	16.7910863053957	47.9529154532704	58	28	13	3			3740													
M117T3	M117.0664T3	117.066375889519	117.065723899595	117.066900003047	2.94113538161693	-0.68349644729259	14.0212969802584	33	18	12	3			1864													
M117T97	M117.0917T97	117.09166813306	117.090973986251	117.092023554558	97.2822882210969	85.1829304292212	99.6067930118189	53	35	16	1		[M+2H-C4H8]2+ 288.23	3165													
M117T376	M117.0918T376	117.091765485014	117.090964417365	117.092062633746	376.011692969563	373.166608015616	379.55885290532	31	21	10	0			785													
M117T100	M117.1028T100	117.102842927081	117.102045487653	117.103179228466	99.9941714072792	98.9826515046662	101.955252942846	66	42	21	3			4559													
M117T56	M117.1029T56	117.102912530952	117.102121239283	117.103297351466	55.5184369200681	53.9938491418627	57.6226907360335	62	38	21	3			33													
M117T42	M117.1391T42	117.139088243175	117.135701516833	117.139618468782	42.3137678616782	40.1447787807519	54.3810256983249	30	13	15	2			2668													
M118T4	M117.5171T4	117.51708686016	117.516632618469	117.523672890603	4.14222223783965	2.80752613489798	5.84339056231722	40	23	15	2		[M+2H-CO2]2+ 277.01	29													
M118T90	M117.5391T90	117.539146112711	117.538839250951	117.5395272215	90.0319443685463	88.0604924317992	91.4498600550842	42	29	13	0			3203													
M118T55_1	M117.9617T55_1	117.961700821477	117.960866178017	117.961998934952	54.7216893043154	51.6876785124573	55.5604569548242	61	41	20	0			33													
M118T3	M118.0143T3	118.014318984214	118.013611663964	118.014563752433	3.43182168643324	2.90981039458014	5.34923941483664	39	24	15	0			1865													
M118T30	M118.0144T30	118.01441079841	118.013644197183	118.014650034533	30.3994230844288	26.8766449302217	33.5859611112737	30	18	12	0			3713													
M118T72	M118.0264T72	118.026417814406	118.026051135858	118.027133293223	72.3259677999604	71.7503290509245	73.3316020567588	51	35	15	1			1													
M118T48	M118.0346T48	118.034592236761	118.034500466377	118.035525756519	47.5814984809423	47.3880918033279	48.4057011650567	3	0	0	3	[52][M+1]+		28													
M118T59	M118.0505T59	118.050536572012	118.049735658035	118.05084984012	58.7657207388094	58.1611883969614	59.8437603913898	63	42	21	0	[54][M]2+		24													
M118T231	M118.0504T231	118.050429830595	118.050028575566	118.050782092276	231.098629601258	227.192387492637	239.302653351374	32	27	5	0	[53][M+1]+		9													
M118T119	M118.0632T119	118.063157300047	118.062579653334	118.063559550489	119.236695286899	116.284623121179	121.473711068672	45	34	11	0			3742													
M118T55_2	M118.0869T55_2	118.086890366058	118.086130852866	118.08721522298	54.650580898342	47.8338298807965	55.052335878484	66	42	21	3	[55][M]+	[M+H-C6H10O5]+ 279.131	33	C5H11NO2	117.079	Betaine;Glycine betaine	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	KWIUHFFTVRNATP-UHFFFAOYSA-N	CID247	CHEBI:17750	HMDB00043	C00719	Amino acid metabolism	Glycine, Serine and Threonine	Glycine	439_Betaine_M+_Mono_118.0863_47.43_TRUE
M118T55_3	M118.2126T55_3	118.212578542251	118.212004964656	118.212876421981	54.7216893043154	49.2426620279553	55.5604569548242	63	42	21	0			33													
M119T38	M118.5483T38	118.548300725349	118.547755610329	118.5485894996	38.4349332777346	37.769048901972	39.0545197076807	30	25	5	0			491													
M119T63	M118.5482T63	118.548231817258	118.547588057273	118.548508800185	62.745571797942	61.4976796714995	64.6548333063922	56	36	20	0	[54][M+1]2+		24													
M119T5	M119.0143T5	119.0142644762	119.013528608751	119.014717757824	4.69908816496821	-0.762336480354149	6.84219715920194	59	37	21	1			1866													
M119T34	M119.0143T34	119.014322396325	119.013536669382	119.014665238568	34.0190960945721	29.291319067983	40.1103528338399	54	36	17	1			53													
M119T74	M119.0344T74	119.034421030405	119.033957459851	119.034855966101	74.4661836329185	73.4320194086555	87.5161155874631	43	28	10	0			1													
M119T67	M119.05T67	119.049988113057	119.04931264457	119.054152673915	66.616783674465	57.421652393947	67.4809532231576	95	41	21	0			15													
M119T143	M119.071T143	119.071014651812	119.070674056839	119.071351424901	142.509996010442	136.446459533698	154.953901342549	51	38	12	0		[2M+3H]3+ 177.085	95													
M119T110	M119.0708T110	119.070844902342	119.070415192969	119.071150184723	109.837841021365	99.68667975455	112.206550597973	71	42	19	0			5129													
M119T588	M119.0861T588	119.086120196968	119.082818795796	119.086429054254	587.825239469706	587.31375088535	588.165999461246	64	42	21	1	[56][M]+	[M+H-HCOOH]+ 164.074	169													
M119T455	M119.086T455	119.085957065714	119.085533951522	119.086455698916	455.0831207136	437.517240373965	457.160835608727	38	30	6	1		[M+H+NH3]+ 101.052	4													
M119T199	M119.0861T199	119.086119620286	119.082195365112	119.086524036222	198.522086791483	197.240814056899	210.816737645251	38	27	11	0			13													
M119T55	M119.0902T55	119.090169468078	119.084222813714	119.090473753238	54.6858712834258	52.5657049264621	55.052335878484	64	42	21	1	[55][M+1]+		33													
M120T4	M119.5235T4	119.523499710087	119.514748657371	119.523707522149	3.95638944288721	1.52011746471747	8.04661451392068	42	26	15	1		[M+K]+ 80.5599	29													
M120T39_1	M119.5561T39_1	119.556082861327	119.555382678884	119.556525368749	38.7597796496153	38.3600334601173	46.1267972277116	66	42	21	3	[57][M]2+	[2M+3Na-H]2+ 85.5853	14													
M120T54	M119.9789T54	119.978922799438	119.978105378802	119.979285134001	54.4270982736772	53.778822705652	55.0106368319519	34	25	9	0		[M+2H-NH3]2+ 254.978	33													
M120T46	M120.0038T46	120.003796701636	120.003082409874	120.00414265809	46.0658999302161	45.7111129449704	46.4558581874344	63	42	21	0			45													
M120T25	M120.0242T25	120.02417589589	120.023529208812	120.024637053474	25.2060673799826	10.5378825636317	39.3642166788435	60	38	17	1			65													
M120T522	M120.0261T522	120.026122790777	120.025726040791	120.026391222978	522.449556510831	515.423529926665	533.12999346547	39	29	10	0			1980													
M120T656	M120.026T656	120.026007258804	120.025404347381	120.02639688386	655.693202834256	641.908102374624	668.552370138532	27	9	15	0			1267													
M120T708	M120.026T708	120.026045750798	120.025413233426	120.026380951405	708.02399663134	687.630628375232	729.704254642079	27	11	13	0			1235													
M120T328	M120.0451T328	120.045073395816	120.044391539576	120.045392699366	327.692295030179	326.211719428342	328.40582840185	60	42	18	0			75													
M120T136	M120.0451T136	120.045140433634	120.044663488673	120.045473790976	136.278676818108	134.207043655538	143.482793621617	57	41	16	0		[M+2Na]2+ 194.117	108													
M120T39_2	M120.0565T39_2	120.056514136574	120.055677153468	120.05799428853	38.7597796496153	37.9650729934295	49.7365622190329	56	34	20	2	[57][M+1]2+		14													
M120T49	M120.0661T49	120.066089944606	120.065351137775	120.066536474524	49.2203814897815	47.9993055869451	56.7710384978264	65	42	21	2		[M+H-CO]+ 147.056	28													
